,date,username,description,verified,followersCount,location,content,replyCount,retweetCount,likeCount,quoteCount,hashtags
81,2021-08-27 16:44:21+00:00,SaludPublicaEs,Cuenta oficial del Gobierno de España con información de interés para la ciudadanía sobre cuestiones de Salud Pública. #YoMeVacuno,True,391295,Madrid,"Consulta el informe de actividad del proceso de vacunación frente al #COVID19 hoy:

✔️Dosis distribuidas: 71.807.342
✔️Dosis administradas: 65.035.990

Desglosado por CC.AA:
https://t.co/wrXckrWuZK

Más información sobre #VacunaCOVID19:
https://t.co/WBqrYhkzsu

#YoMeVacunoSeguro https://t.co/ijyg5RLXdF",4,23,38,2,"['COVID19', 'VacunaCOVID19', 'YoMeVacunoSeguro']"
82,2021-08-27 16:43:43+00:00,sanidadgob,Ministerio de Sanidad #YoMeVacunoSeguro,True,665655,"Madrid, España","🔵Actualización del informe de actividad de #vacunación en España: https://t.co/ZHZSWZHqRt

📺Cuadro de mando: https://t.co/5A1HCFrKH0

📰Más información en: https://t.co/eKs5AnQX6o

#YoMeVacunoSeguro https://t.co/To5DWQLnRs",4,53,133,10,"['vacunación', 'YoMeVacunoSeguro']"
83,2021-08-27 16:34:58+00:00,gava_info,"Web de noticias de Gavà. 🗨️ Te informaremos de todas las noticias, alertas, actividades y mucho más de Gavà.",False,2460,Gavà,"📊💉 Porcentajes de vacunación por grupos de edad y estado en #Gavà 

😯 Como curiosidad, la franja de 16 a 19 supera a la de 20 a 29 y la de 30 a 34 https://t.co/6aPbrIwyVz",0,0,1,1,['Gavà']
84,2021-08-27 16:30:51+00:00,elmovimientov,Iᴅᴇɴᴛɪᴅᴀᴅ Uɴɪᴅᴀᴅ ʏ Pʀᴏɢʀᴇsᴏ ᴇɴ ʟᴀ Esᴘᴀñᴀ ᴅᴇʟ Bɪᴇɴ Cᴏᴍúɴ,False,2823,"Barcelona, España","Cae fulminado un destacamento del ejército Indio tras la primera dosis de la ""vacuna"", su corazón no soportó unas maniobras rutinarias, 10 km de marcha. https://t.co/pvX6JE5S3c",1,17,18,1,
85,2021-08-27 16:27:33+00:00,elxokas,"Fíjate con qué pocas palabras te pongo a andar. 
Fumador de contenido en twitch.tv/elxokas 
Insta: instagram.com/elxokas
Business: elxokas@vizz-agency.com",False,368777,Madrid,"estoy fatal de la vacuna pero voy a abrir :/
https://t.co/7gryDl7WnZ",31,28,627,3,
86,2021-08-27 16:26:59+00:00,lupicinio,Profesor de Psicologia Social. Departament de Psicologia Social. Universitat Autònoma de Barcelona,False,4003,Barcelona (Spain),Avanzan los ensayos de la vacuna española contra la COVID con las primeras dosis en humanos https://t.co/cuDZb5ITic a través de @eldiarioes,0,0,1,0,
87,2021-08-27 16:25:00+00:00,MarilChann,"🇪🇸Española, Andaluza  Raphaelista y VERDE💚",False,481,Madrid,"Los portales de transparencia de Pfizer y Janssen publican los “honorarios” que han dado en 2020 a profesionales sanitarios, hospitales, comunidades autónomas y otras instituciones https://t.co/jZ4JMzxW4K vía @ElDiestro_",0,1,0,0,
88,2021-08-27 16:24:12+00:00,pmurillosanchez,,False,79,Madrid,Buena medida. Basta ya de querer establecer un apartheid sanitario donde cercenar nuestra libertad y derechos en pro de una supuesta seguridad. O acaso las UCI no tienen mayoritariamente vacunados? Dudosa la utilidad de una vacuna que ni ha tenido un estudio de 10 años. https://t.co/ho9Z9CSk6X,0,1,0,0,
89,2021-08-27 16:13:25+00:00,manu_tortajada,"Director y Productor de TIEMPO DE INVERSION, Radio Intereconomia.
Experto en Comunicación Financiera",False,307,Madrid,"En su intervención, Powell ha destacado “el fuerte informe de empleo para julio, pero también la mayor propagación de la variante Delta” del Covid-19. @tiempodeinv 
https://t.co/Y9znssqRHR",0,1,0,0,
90,2021-08-27 16:09:14+00:00,quediario,🌍 Cuenta oficial del Diario Qué! Visítanos en que.es y Facebook facebook.com/Que.es,True,39224,"Madrid, Spain","La eficacia de la vacuna disminuye en últimos meses pero sigue protegiendo contra la enfermedad
https://t.co/Kaw6bppHgg",0,0,1,0,
91,2021-08-27 16:01:47+00:00,rafitix_,Todas las personas que conozcas están peleando una batalla de la que no sabes nada. Se amable siempre. 🏳️‍🌈,False,557,"Madrid, Comunidad de Madrid",la vacuna me ha dejado un poquito así https://t.co/QtXOAm3xNv,0,1,10,0,
92,2021-08-27 16:00:21+00:00,juanscelyg,"Researcher at Center for Automation and Robotics (UPM-CSIC). Linux User, R of Robotics and Research. #SinCienciaNoHayFuturo",False,589,"Madrid, Spain","Es inconcebible que los esquemas de vacunación los cambien los gobiernos por encima de los fabricantes. Hoy se ruega una dosis de una vacuna, porque quieren tener a todos vacunados pero a nadie con pauta completa. @MinSaludCol su mala gestión es evidente. https://t.co/TS79KjEk44",1,1,2,0,
93,2021-08-27 15:59:01+00:00,holls74,"Gatita asustada. Miú… Miú… 🇪🇸🐱🦄💙💙💙💙🔺️
Mascarilla obligatoria!!",False,2304,madrid,Francia generaliza el uso del pasaporte sanitario para empujar la vacunación https://t.co/RvBnMQP07G a través de @EFEnoticias,1,1,0,0,
94,2021-08-27 15:57:23+00:00,juanscelyg,"Researcher at Center for Automation and Robotics (UPM-CSIC). Linux User, R of Robotics and Research. #SinCienciaNoHayFuturo",False,589,"Madrid, Spain",Cuáles antecedentes? No deleguen responsabilidades cuando no las hay. El @invimacolombia está poniendo en juego esquemas de vacunación porque quiere favorecer la mala gestión del @MinSaludCol Poco a poco evidenciamos que la república bananera no cambia. https://t.co/BCnHN4lpwH,1,0,2,0,
95,2021-08-27 15:48:47+00:00,saapascual,"Si te quedas, me quedo porque todo contigo, nada sin ti💜✨",False,747,"Valencia, España",Me han adelantado la vacuna dos dias🥰,1,0,0,0,
96,2021-08-27 15:41:21+00:00,MiriMoon03,Si me pagaran por llorar seria billonaria,False,14,"Barcelona, Cataluña",Es normal que me guste el ligero dolor del brazo por la vacuna? no? estoy mal,0,0,1,0,
97,2021-08-27 15:36:16+00:00,_infoLibre,Información libre e independiente. Apuesta por el periodismo de calidad. ¡Hazte soci@ y actúa!,True,344147,Madrid,Comienza el ensayo de la vacuna española con las primeras dosis en humanos https://t.co/vQKF2XbPIO https://t.co/dHOyfr1LNj,3,15,49,2,
98,2021-08-27 15:33:53+00:00,J_EnriqueLeal,"We're not gonna take it.

Español, demócrata, liberal, ingeniero en informática, padre.",False,78,Madrid,"El sindicato de policías más grande de NYPD promete demandar por un posible mandato de vacuna   Covid
 https://t.co/nL0nGrHpft vía @nypmetro",1,0,1,0,
99,2021-08-27 15:33:36+00:00,anndd16,the heart to +200🔊💥,False,2180,"Madrid, Comunidad de Madrid",que tal la segunda dosis d la vacuna moderna??? porq me vacuno en nada y tengo miedo,5,0,1,0,
100,2021-08-27 15:30:26+00:00,JorgitopxD,"Turismo, UV🌍📚 Viajar✈️ 🇻🇪🏳️‍🌈",False,627,"Valencia, España",Es normal que me siga sintiendo un poco raro después de 48 horas de la vacuna? Xd,1,0,1,0,
101,2021-08-27 15:29:32+00:00,sanidadgob,Ministerio de Sanidad #YoMeVacunoSeguro,True,665655,"Madrid, España","📺La ministra @sanidadgob, @CarolinaDarias, ha animado hoy a la ciudadanía a hacer uso de todas las herramientas que están poniendo en marcha las #CCAA para facilitar la vacunación contra la #COVID19 

#YoMeVacunoSeguro https://t.co/yoXBuEk1i8",3,33,85,2,"['CCAA', 'COVID19', 'YoMeVacunoSeguro']"
102,2021-08-27 15:26:20+00:00,laviedenadja,Realizadora audiovisual. Soy más roja que la mermelada de tomate. Para proyectos o cualquier tipo de info: nadjasphotossp@gmail.com,False,1091,"Valencia, España","Pues nada que me acaba llegar otro mail pa la vacuna pero na que ver con el del otro día, así que tengo dos citas porque así funciona sanitat 😂",2,0,5,0,
103,2021-08-27 15:26:17+00:00,RakelM_C,"Geóloga y Assistant Director. Soy como las olas del mar, que aún rompiendo contra las rocas, encuentra fuerzas para recomenzar 🌊",False,1741,"Madrid, España","En serio necesita vacuna???
Estará inmunizado.
Y lo mismo parte la aguja y sinceramente no estamos para más gastos, me niego.
No sé....me lo pensaré https://t.co/BbTPcEjEHX",0,0,2,0,
104,2021-08-27 15:20:57+00:00,taniash01,💗🍒🥰❤️‍🔥🌈💗🌞🧡,False,443,"Valencia, España","El día 2 me ponen la primera dosis, chica pfizer 🤪",0,0,0,0,
105,2021-08-27 15:19:56+00:00,MostTuitero,Paremos esta locura juntos. #MiVidaMiOxigeno,False,1869,"Madrid, Comunidad de Madrid","¿Cuánta pasta os ha ingresado Pfizer para promocionar sus falsas vacunas? ¿150.000€? 
Tarde o temprano rendiréis cuentas. 
#VacuNazis https://t.co/3SBCPMaG0J",0,1,6,0,['VacuNazis']
106,2021-08-27 15:16:38+00:00,NaomiiChaan,LV25★ナオミ★ Cosplayer and Cosmaker. 日本に行きたいヽ(；▽；)ノ！子優 Actress Teatro Musical y Japonés. Dance and sing ♥ アイドル〜 【MLBVIP🐱🐞】Instagram: nao_laufeyson,False,147,"Valencia, España","Me acaba de llegar el mensaje de la vacuna 
Pues 
Joder",1,0,0,0,
107,2021-08-27 15:10:54+00:00,tonimoral23,Football Player & Entrepreneur 👉#NFT + #Bitcoin= @watafandapp on @rsksmart #HODL,False,2309,Madrid,"Estudio demuestra que la inmunidad natural es hasta 13 veces más eficaz (contra la variante Delta) que la propia vacuna.

https://t.co/bocCKKufz4

#COVID19",0,2,4,0,['COVID19']
108,2021-08-27 15:10:27+00:00,javigarcia,#seo #conciertos #lol #madrid,False,245,"Madrid, Comunidad de Madrid","Cuando tomarse las vacaciones es mas importante que luchar contra el covid.

Uno de cada tres madrileños aplazó la segunda dosis de la vacuna contra la covid en agosto https://t.co/fMXNvYLDGj vía @el_pais",0,0,1,0,
109,2021-08-27 15:00:15+00:00,SEMERGENap,Sociedad Española de Médicos de Atención Primaria. #AtenciónPrimaria #MedicinaFamilia congresonacionalsemergen.com,False,27695,Madrid,"📚  Selección monográfica actualización del #COVID19 para #MFYC en https://t.co/GH1H1Ys6Bq
✅ Anticuerpos como respuesta a la infección por el SARS-CoV-2
✅ Vacuna BNT162b2 en adolescentes (12-15 años). Segura, inmunogénica y Eficaz
✅ Reinfección por el SARS-CoV-2
(...) https://t.co/oNGgNgyK2p",1,3,5,0,"['COVID19', 'MFYC']"
110,2021-08-27 15:00:00+00:00,ElGlobalEs,"El periódico farmacéutico líder en España en información sobre salud, sanidad, farmacia, industria, política farmacéutica y medicamento",False,29603,"Madrid, España","💉El refuerzo de la vacuna de Johnson &amp; Johnson proporciona un aumento “rápido y sólido” de los anticuerpos

📢Datos respaldan el uso de una dosis de refuerzo de su vacuna frente a la #COVID19 para las personas previamente inmunizadas
#terceradosis 

https://t.co/uqUSqSe5Cj",0,0,1,0,"['COVID19', 'terceradosis']"
111,2021-08-27 14:57:24+00:00,SoySandyYT,"~Soy especial me decía una nube~

lvl. 18💖

Youtuber | 100K ♥ | #Amiguetes

💼Negocios → contactosandyyt@gmail.com

Partner de @NitradoEs",False,2064,Madrid,"Hoy ya me han puesto la segunda dosis de la vacuna, así que ya voy full equip",0,1,22,0,
112,2021-08-27 14:53:22+00:00,VictorQuirosG,"Médico especialista #MPySP | H.U. 12 de Octubre | Profesor de Epidemiología, Planificación y Gestión (@CTOMedicinaEs) | Abulense.",False,5656,"Madrid, Comunidad de Madrid","En el debate sobre la 3ª dosis de la vacuna frente a la COVID-19 en los países desarrollados, quizás debería comentarse que el 66,6% de la población mundial aún no ha recibido ninguna dosis. Hay vida (y muertes) fuera de nuestro continente.",1,159,452,2,
113,2021-08-27 14:51:46+00:00,LlewellynGreen,"Mendelist-Weismannist-Morganist 
l study pesticide resistance which has resulted in bad insect Karma.
I'll likely reincarnate as Louie the Fly in my next life",False,583,Barcelona ,La variante delta dificulta la relajación de las medidas anticovid en los colegios https://t.co/1L63IJIaUR,1,0,0,0,
114,2021-08-27 14:51:32+00:00,yolanda_YOYO,Born to be wild... Española 100% 🇪🇸,False,2239,"Madrid, España","""Esto pone fin al debate"": un estudio israelí muestra que la inmunidad natural es 13 veces más efectiva que las vacunas para detener la variante Delta
https://t.co/EhjTVX1i34",0,7,7,0,
115,2021-08-27 14:40:43+00:00,COPE,"Está pasando, estás en COPE 📻 Toda la #información 💻, el mejor equipo de la #radio deportiva🏅, el mejor #entretenimiento y #podcast 🎙️",True,475629,"Madrid, Comunidad de Madrid","Darias: ""La vacuna ha logrado que la letalidad de la covid pase del 13 al 1,7%""  👇 https://t.co/MNOZVQXwXu",3,1,4,0,
116,2021-08-27 14:40:09+00:00,JhonCons10,"𝕭𝕬𝕽𝕮𝕰𝕷𝕺𝕹𝕬 🇮🇸... 𝕽𝕬𝖄𝕬𝕯𝕺𝕾 🇫🇮... 𝕻𝕬𝕿𝕽𝕴𝕺𝕿𝕾 🏈
𝕺𝕹𝕰 𝕷𝕴𝕱𝕰, 𝕺𝕹𝕰 𝕮𝕳𝕬𝕹𝕮𝕰...",False,1493,"Barcelona, España","Si claro, porque Janssen juega conmadre y no se la vive de fiesta en fiesta ni lesionado verdad ? https://t.co/D0etXWA2fE",2,0,5,0,
117,2021-08-27 14:37:35+00:00,valsurbio,Enamorada de La Hija del Mariachi #LHDM. Adoro @GregorioPernia y @caroramirezquin Agradecida por la oportunidad de conocerlos en mi amada Bogotá.Nov13-Sept14,False,3045,"Madrid, Comunidad de Madrid",La vacuna COVID si está suficientemente estudiada ? Qué gentuza !!! https://t.co/UDXPho2UtD,0,1,1,0,
118,2021-08-27 14:35:30+00:00,EFEnoticias,"Perfil oficial de la Agencia EFE, la primera agencia de noticias en español y la cuarta mundial | #EFEsiempreestá | Otros perfiles bit.ly/AgenciaEFE",True,1943140,Madrid,"La ministra de Sanidad, Carolina Darias, ha incidido este viernes en la importancia de la vacunación contra la covid-19, que ha posibilitado que la letalidad de la primera ola del 13% haya descendido hasta el 1,7% actual.

https://t.co/3t7WAtsQnw",3,11,15,1,
119,2021-08-27 14:31:46+00:00,clownela,aki escribo mal aposta y hablo conmigo misma publicamente,False,390,madrid,oigan cuanto despues de la vacuna se puede beber ? 3 dias despues ? Xddd,3,0,0,0,
120,2021-08-27 14:30:00+00:00,telemadrid,,True,119423,Madrid (Spain),"Inician el ensayo de la vacuna española Hipra con las primeras dosis en humanos

https://t.co/az1QGDTxey",0,0,1,0,
121,2021-08-27 14:24:00+00:00,LaVanguardia,"Pluralidad, rigor y calidad desde 1881. La Vanguardia es el lugar donde todos y todas nos encontramos.",True,1234510,Barcelona,"Empiezan los ensayos clínicos para la primera vacuna española con 30 voluntarios.

Seis participantes reciben la sustancia de Hipra en hospitales de Barcelona y Girona para evaluar la seguridad y capacidad de inmunización.

https://t.co/JHFnSBInMc por @pelotagranada",2,7,7,2,
122,2021-08-27 14:21:09+00:00,SandinAbogados,"Consultoría legal de D.Inmobiliario y fiscal para empresas, inversores y patrimonios. Legal consultants in Real Estate for SMEs, investors and family offices.",False,88,"Barcelona, España","Felices vacaciones de verano! 
#yomevacuno #llevalamascarilla  @SandinAbogados #inmobiliario #fiscal #legal https://t.co/v9yn4UnwiI",1,0,0,0,"['yomevacuno', 'llevalamascarilla', 'inmobiliario', 'fiscal', 'legal']"
123,2021-08-27 14:08:00+00:00,DavidSBal,« I am extraordinarily patient provided I get my on way in the end »,False,1245,Madrid,"Me dice la enfermera que si la vacuna me da una reacción adversa, como un infarto, lo tengo que comunicar. 

Lo q no me ha dicho es cómo pretende que lo comunique si me ha dado un infarto…",0,0,6,0,
124,2021-08-27 14:03:46+00:00,yepes_I,"Directora en @AEF_tutelares.
Sigo ocupada y preocupada por lo que realmente importa",False,181,"Madrid, Comunidad de Madrid","En el Centro de Salud de Villaverde ponen segundas dosis sin cita previa. Entre ellas la de Moderna. Esta información, por lo visto, no la conocen en el tlfno COVID de la @ComunidadMadrid, donde he llamado más de 5 veces en los últimos 15 días  #ModernaSegundaDosisYA",3,1,3,0,['ModernaSegundaDosisYA']
125,2021-08-27 13:57:04+00:00,PablodelaMac,"En asuntos financieros la memoria es fragil. 
A por Lola🇪🇸",False,2269,Barcelona.,"Un estudio británico concluye que el riesgo de coágulos es 'mucho mayor' y duradero tras una infección por COVID-19 que tras la primera dosis de la vacuna. 

✍️ Por Cristina Fernández Esteban (@suspiritoaleman) https://t.co/RrYUIGvI0Y",0,1,3,0,
126,2021-08-27 13:55:35+00:00,paaus_04,𝙣𝙤 𝙩𝙚𝙣𝙜𝙖𝙨 𝙥𝙧𝙞𝙨𝙖,False,142,"Madrid, Comunidad de Madrid",que me han crecido las tetas x la vacuna JAJSJSJAJS,1,0,4,0,
127,2021-08-27 13:53:13+00:00,tinamente_,desastre andante,False,141,"Valencia, España",pfizer aún estoy esperando a q m crezcan las tetas,1,0,2,0,
128,2021-08-27 13:51:07+00:00,jiminguez44,Cristiano y por lo tanto Liberal-Libertario. Sentido Común.,False,5416,Madrid,"Los laboratorios Rovi son los fabricantes por encargo de Moderna. Deben decirnos ya que sustancias contaminantes son las encontradas en las vacunas del Covid 19 ¿Solo estaban contaminados los lotes de Japón? 
Luego muere la gente después de la vacuna. 

https://t.co/oGKLqHNR4N",0,6,7,1,
129,2021-08-27 13:47:09+00:00,elindepcom,"#ElIndependiente, medio ideado, creado y controlado por periodistas. 
Dirige @garcia_abadillo #SomosIndependientes
facebook.com/indpcom instagram.com/elindepcom",True,100343,"Madrid, Comunidad de Madrid","💉SALUD | Inician los ensayos en humanos de la vacuna española de Hipra
https://t.co/GPmPLxhhNs",0,1,3,1,
130,2021-08-27 13:43:08+00:00,quediario,🌍 Cuenta oficial del Diario Qué! Visítanos en que.es y Facebook facebook.com/Que.es,True,39224,"Madrid, Spain","Inician el ensayo de la vacuna de Hipra con las primeras dosis en humanos
https://t.co/4IzWfJZbgO",0,1,0,0,
131,2021-08-27 13:40:18+00:00,Ernestoalexan,"UCVista, periodista, globalista, y migrante. Colaborador en @CaracasChronicles @infonegociosBCN y @CusicaVZLA",False,548,"Madrid, España",Verga marico que estupida es la gente. Solo ponte la fucking vacuna https://t.co/2RdZoeOmZN,1,0,0,0,
132,2021-08-27 13:33:16+00:00,Ninaariel93,"🌟@TwitchES Affiliate Streamer 🌟
Quiere, déjate querer, supera, disfruta, aprende, que todo llega. 
instagram.com/ninaariel4/",False,426,"Barcelona, España","Guap@s, lo siento, no me veo al 100% para abrir, entre la alergia k me ha dado fuerte, la amiga roja y la vacuna (por el momento solo dolor de brazo) tengo el combo. Proximamente tenemos bodas en #ffxiv id buscando Ropita 💜 nos vemos en stream, lunes, a las 16:30 dándolo todo +",2,0,6,0,['ffxiv']
133,2021-08-27 13:27:29+00:00,elindepcom,"#ElIndependiente, medio ideado, creado y controlado por periodistas. 
Dirige @garcia_abadillo #SomosIndependientes
facebook.com/indpcom instagram.com/elindepcom",True,100343,"Madrid, Comunidad de Madrid","Por qué duele el brazo tras la vacuna del Covid y cómo solucionarlo
https://t.co/Zo7OWefaKp",0,0,1,1,
